Marital_status;Application_mode;Application_order;Course;Daytime_evening_attendance;Previous_qualification;Previous_qualification_grade;Nacionality;Mothers_qualification;Fathers_qualification;Mothers_occupation;Fathers_occupation;Admission_grade;Displaced;Educational_special_needs;Debtor;Tuition_fees_up_to_date;Gender;Scholarship_holder;Age_at_enrollment;International;Unemployment_rate;Inflation_rate;GDP;Target;CU1;CU2;CU3;CU4;CU5
1;17;5;9070;1;1;131.0;1;37;37;9;9;126.1;1;0;0;0;0;0;18;0;7.6;2.6;0.32;1;0.9447137277613933;-2.15989640133882;0.3305812685472576;-0.02630602160111419;2.3289278117176426
1;1;5;9773;1;1;118.0;1;38;19;9;9;113.8;1;0;0;1;0;0;19;0;8.9;1.4;3.51;1;1.7959950580612902;-3.224014443440229;1.2584528770009566;-0.03501690381321497;0.022174089452827426
1;17;2;9556;1;1;122.0;1;19;38;4;8;118.3;1;0;0;1;0;1;19;0;15.5;2.8;-4.06;1;4.415901468191552;-3.055284947381496;2.6289604690590833;-1.7965467004114541;-0.4730205358485026
1;1;1;9147;1;1;116.0;1;19;19;5;8;127.9;0;0;1;0;0;1;20;0;9.4;-0.8;-3.12;0;2.4850067316088222;1.0081245013571922;-7.179566899653752;-0.31845468635574276;-0.1497903790646022
1;17;5;9500;1;1;137.0;1;1;1;5;4;131.1;1;0;0;1;0;0;18;0;13.9;-0.3;0.79;0;4.450846696695576;-1.0492187425758488;0.9062211510260416;-0.43419848689030965;-0.3957408686010727
1;17;4;9085;1;1;128.0;1;38;37;4;9;117.9;1;0;0;1;0;0;20;0;10.8;1.4;1.74;1;3.1638527946291877;0.44973186680733834;-5.676375936141041;0.08909884367859285;0.274180614070063
1;17;1;9238;1;1;123.0;1;1;1;9;9;115.7;1;0;0;1;0;0;21;0;11.1;0.6;2.02;1;2.4548393907019728;-3.054189872126752;0.8836377914279715;-0.4412307888288033;0.9379789323357187
1;1;2;171;1;1;133.1;1;3;1;2;3;141.0;1;0;0;1;0;0;19;0;12.7;3.7;-1.7;1;-21.11640438311602;-0.9515932525558548;2.556893265296547;-0.6802282783439534;0.5261050213429588
2;39;1;8014;0;12;110.0;1;37;37;7;9;120.0;0;0;0;1;0;0;42;0;10.8;1.4;1.74;1;1.4033972411105902;-4.347178429650086;2.2543252267074276;-0.9755511841727189;0.47522081365864133
1;17;1;9130;1;1;143.0;1;3;3;2;2;131.8;1;0;1;0;0;0;18;0;8.9;1.4;3.51;0;4.422447584558546;-1.3964455157225963;-2.686524679596358;-2.332261182346588;-1.218443313852244
1;1;1;9070;1;1;150.0;1;37;37;9;6;131.1;0;0;0;1;0;1;19;0;15.5;2.8;-4.06;1;1.8270263642787752;-4.180527587037345;1.1647855818875794;0.7536154682952532;0.6875081983301632
1;1;6;9254;1;1;129.0;1;38;19;9;5;117.8;1;0;0;1;0;0;18;0;8.9;1.4;3.51;1;3.7320081344860156;0.27236829335245677;-2.938815240255884;-0.7561202922262207;0.15151479403631377
1;10;1;9085;1;1;140.0;1;19;19;4;5;140.0;1;0;0;1;0;0;21;0;10.8;1.4;1.74;1;1.8642609145191065;-6.682172066537216;1.0422030875162611;0.4491346242536715;1.32013208086904
1;1;1;9238;1;1;133.1;1;38;37;5;5;108.0;0;0;0;1;0;1;20;0;16.2;0.3;-0.92;1;3.019629836740269;-3.58785734902549;0.8850223064272128;-1.11800688496362;1.28700343721589
1;1;1;9853;1;1;132.0;1;1;19;3;3;122.9;1;0;0;1;0;0;20;0;11.1;0.6;2.02;1;3.9137952170857604;-3.729618134098483;2.1726530988523365;0.6546166337778501;-0.37294299790097274
1;44;1;9085;1;39;130.0;1;3;1;2;9;130.0;1;0;0;1;0;0;21;0;12.4;0.5;1.79;0;4.464575223889474;2.4746148136410735;-4.752897203949956;-1.6676048619967725;0.6633116923193974
1;1;4;9500;1;1;137.0;1;38;37;7;7;126.0;1;0;0;1;0;0;19;0;15.5;2.8;-4.06;1;5.854147824025265;-2.019516122178757;0.9229763563995632;0.5405144868582314;-0.6250941533797723
1;42;1;9238;1;1;133.1;1;1;19;4;9;134.0;0;0;0;1;0;0;21;0;7.6;2.6;0.32;1;15.897076276278218;12.432007378370187;3.434826181577515;1.5935941353438348;4.149452870680524
1;1;1;9070;1;1;143.0;1;38;19;151;193;134.3;1;1;0;1;0;0;19;0;8.9;1.4;3.51;1;3.9231063601805705;-5.886721958697237;1.2067017211298505;-0.04613145190703968;-0.27256115255217045
1;1;1;9500;1;1;148.0;1;19;19;9;9;138.7;0;0;0;1;0;1;19;0;15.5;2.8;-4.06;1;7.92810699366065;-2.468057835882356;-0.12158141452071491;-0.1777782150960826;-0.1732063179387873
1;17;2;171;1;1;137.0;1;1;1;4;1;143.3;1;0;0;1;0;0;18;0;9.4;-0.8;-3.12;0;-21.11640438311602;-0.9515932525558548;2.556893265296547;-0.6802282783439534;0.5261050213429588
1;44;1;9085;1;39;160.0;1;37;19;9;10;160.0;1;0;0;1;0;0;22;0;16.2;0.3;-0.92;1;5.645678980312616;-1.1219765107358697;-1.0397243552181243;2.4578967989469267;3.691818582884694
1;1;2;9853;1;1;112.0;1;3;1;3;5;111.0;0;0;0;1;0;0;21;0;9.4;-0.8;-3.12;1;3.5457672529451125;-3.2858156050683482;-1.0097819001360875;-0.9822465371344228;-0.07481260742917434
1;17;4;9254;1;1;133.0;1;37;37;5;8;128.5;1;0;0;1;0;1;18;0;7.6;2.6;0.32;0;2.6185573457072593;4.0377467996929735;-7.212761465470032;-1.1420503032664697;0.2759865117483921
1;1;4;9500;1;1;142.0;1;1;3;1;2;133.0;0;0;0;1;0;1;20;0;10.8;1.4;1.74;1;5.959660207937675;-3.336447348032084;1.6177318425538016;0.31765418810294827;-0.3213355115771106
1;17;2;9670;1;1;123.0;1;34;37;0;0;114.6;1;0;1;0;0;0;18;0;7.6;2.6;0.32;0;-1.1676467076044763;-2.617715768306356;-0.9094774782818312;1.0593402760671082;1.4506136375192527
1;17;1;9238;1;1;103.0;1;19;37;7;9;104.1;0;0;0;1;0;0;20;0;8.9;1.4;3.51;0;-15.309838110988657;6.221849189411602;0.33701511482647056;-1.0081821908329744;0.13208054495318675
1;17;4;9500;1;1;140.0;1;1;1;3;3;127.6;1;0;0;1;0;0;23;0;12.4;0.5;1.79;1;5.344780194790956;-2.4340117621803143;0.12090345459045167;-1.1572196316406675;-2.7746183435377585
1;1;2;9773;1;1;159.0;1;1;1;3;3;151.0;1;0;0;1;0;0;18;0;12.7;3.7;-1.7;1;3.764364526024919;-6.381508556284052;1.649747278509097;0.30912513850452283;0.3842593713931985
1;44;1;9238;1;39;140.0;1;1;1;9;3;135.7;1;0;0;1;0;0;20;0;12.4;0.5;1.79;1;2.6392676799371153;-3.4736754576786852;3.6049515325109214;-0.12276035809257606;0.5134563841072266
1;17;1;9500;1;1;148.0;1;38;37;5;9;137.8;1;0;0;1;0;1;18;0;10.8;1.4;1.74;1;6.351991856958706;-3.6820935941565645;1.5408484159785896;0.3721965011721777;-0.27656699131688683
1;1;6;9147;1;1;112.0;1;38;38;9;9;117.3;1;0;0;1;0;0;20;0;11.1;0.6;2.02;1;0.34202677033492446;-2.155722301655259;-1.120501554667501;0.09582199950739957;0.19484261449254142
1;18;2;9500;1;1;131.0;1;1;3;3;2;121.2;1;0;0;1;0;0;18;0;16.2;0.3;-0.92;1;4.454229487094175;-1.6129175102833788;1.680494155311711;-0.7568613927914145;-1.0224069426114184
1;17;1;9670;1;1;145.0;1;3;3;2;1;129.3;1;0;0;1;0;0;20;0;16.2;0.3;-0.92;1;5.390089656694709;-7.067862907124105;1.0989722593854396;-0.05376278162255457;1.4447147203593753
1;1;5;9500;1;1;133.1;1;1;1;5;8;123.0;1;0;0;1;0;0;19;0;12.7;3.7;-1.7;1;5.118546312914166;-2.5954215829594545;1.7825610592402281;0.20072174713438334;-0.417314065804066
1;44;1;9085;1;39;140.0;1;1;19;4;4;140.0;0;0;0;1;0;0;21;0;13.9;-0.3;0.79;1;3.61317592957827;-1.1251966441822423;0.027967049548531662;0.4249810913477816;-0.06754019001930858
2;7;1;9070;1;43;140.0;1;37;1;9;7;140.0;0;0;0;1;0;0;33;0;11.1;0.6;2.02;1;1.7454380168253454;-3.079544119180635;-0.8366908018893876;2.753957783931409;-1.5669501341772694
1;1;1;9085;1;1;150.0;1;12;2;4;2;144.6;0;0;1;0;0;0;24;0;7.6;2.6;0.32;0;-9.008054506087023;0.9387681363428091;-1.9940418882619002;8.192503721347498;-2.3679964905469206
1;43;1;9238;1;1;120.0;1;1;38;4;3;118.3;0;0;0;1;0;1;20;0;13.9;-0.3;0.79;1;12.401208716363008;7.813564088562989;6.383683069260113;-1.402285132027239;-2.1839695234676535
1;1;1;171;1;1;156.0;1;19;38;9;1;153.6;1;0;0;1;0;0;18;0;9.4;-0.8;-3.12;1;-21.11640438311602;-0.9515932525558548;2.556893265296547;-0.6802282783439534;0.5261050213429588
1;1;4;9070;1;1;167.0;1;1;1;7;3;158.3;1;0;0;1;0;0;18;0;15.5;2.8;-4.06;1;3.326323043942679;-5.949897238744564;1.5936781889708531;1.204680642522391;-0.026093792153218866
1;43;1;8014;0;6;133.1;1;34;34;0;0;100.0;0;0;1;1;0;0;29;0;7.6;2.6;0.32;0;1.72362959584141;1.4924246356583164;-3.942918222978309;-0.5506198551647836;-2.679119781072344
1;17;1;9500;1;1;147.0;1;1;1;5;5;134.9;0;1;0;1;0;0;18;0;16.2;0.3;-0.92;1;6.390245360150665;-2.852246589928625;0.886588451190721;-1.847583342808642;-2.576389888933296
1;1;3;9773;1;1;129.0;1;38;37;5;5;142.0;1;0;0;1;0;0;19;0;9.4;-0.8;-3.12;1;2.4006845206177028;-2.9738402409927303;0.7928859422177893;0.2344208653457514;0.6743931342907205
1;17;1;171;1;1;136.0;1;38;38;7;7;127.3;1;0;0;1;0;0;19;0;15.5;2.8;-4.06;0;-21.11640438311602;-0.9515932525558548;2.556893265296547;-0.6802282783439534;0.5261050213429588
1;17;1;9238;1;1;128.0;1;19;19;5;4;116.5;0;0;0;1;0;1;18;0;12.4;0.5;1.79;1;0.737941714475693;-0.5481384519138184;-0.16142441266331584;-0.6358821790445214;-0.7685238623333175
1;43;1;9500;1;1;140.0;1;19;19;7;7;138.6;0;0;0;1;0;1;19;0;16.2;0.3;-0.92;1;6.1657322393677525;-1.3429256997918415;-0.3880511326449623;-0.2587424541430211;-1.7660765126449298
1;42;1;9853;1;1;141.0;1;37;19;9;3;133.0;0;0;0;1;0;0;20;0;10.8;1.4;1.74;0;17.69672053434994;14.087908196638569;0.44375000242809737;-0.8119677597789031;1.2217997012801949
1;17;2;9238;1;1;133.0;1;2;1;3;4;136.2;1;0;0;1;0;0;19;0;7.6;2.6;0.32;0;1.6625083293330942;3.084453256615433;-7.0991911761460695;-0.1759573812681095;1.6229596754978608
1;17;1;9254;1;1;125.0;1;19;19;7;5;118.0;1;0;0;1;0;1;19;0;9.4;-0.8;-3.12;1;1.8380624347922296;-0.9489772496857121;-2.7414206182016887;-0.05253016227638175;0.9283850356324171
1;1;1;9070;1;1;124.0;1;19;37;4;4;126.8;0;0;0;1;0;1;18;0;13.9;-0.3;0.79;0;2.7931199240726814;0.11644211176041967;-1.5136857588929447;-0.9110369560201981;-2.7157606654259947
1;1;6;9500;1;1;140.0;1;19;38;5;7;128.5;1;0;0;1;0;1;18;0;9.4;-0.8;-3.12;1;5.420106378118531;-2.3231928642132895;2.585082607484099;0.1411997725091166;-0.5806236941260825
1;17;1;9254;1;1;140.0;1;3;1;2;3;129.9;0;0;0;1;0;1;19;0;9.4;-0.8;-3.12;1;3.8774211232527223;1.7478700433092205;-3.8460498927939155;0.13283626928828843;4.1829793772841235
1;17;4;9773;1;1;137.0;1;1;1;5;5;125.8;0;0;1;1;1;0;20;0;12.7;3.7;-1.7;0;0.9996542555341048;-3.472932493056539;1.3931465794134588;0.19224895091443928;0.7612697852384461
1;17;1;171;1;1;144.0;1;37;37;9;6;129.3;1;0;0;1;1;1;18;0;7.6;2.6;0.32;0;-21.11640438311602;-0.9515932525558548;2.556893265296547;-0.6802282783439534;0.5261050213429588
1;1;6;9500;1;1;138.0;1;4;19;2;3;124.7;1;0;0;1;1;0;18;0;16.2;0.3;-0.92;0;-18.265318488287026;2.4901902481868547;6.003468843505069;-0.11610520229162583;-1.169630272135794
1;39;1;9003;1;1;130.0;1;3;1;2;4;154.9;0;0;1;0;1;0;35;0;8.9;1.4;3.51;0;5.850706038835108;-4.863267729934954;-2.4278677647922398;-0.048160603583153924;-0.7643713636985634
1;17;1;9119;1;1;142.0;1;19;38;9;7;127.3;0;0;0;1;1;0;18;0;16.2;0.3;-0.92;0;-1.1397931885902988;-1.3112424410908325;-1.9333557604025309;0.645260663266338;2.9958791604846096
1;1;1;171;1;1;136.0;1;37;19;5;8;129.0;1;0;0;1;1;1;19;0;13.9;-0.3;0.79;1;-21.11640438311602;-0.9515932525558548;2.556893265296547;-0.6802282783439534;0.5261050213429588
1;1;2;9773;1;1;133.1;1;38;19;4;7;98.0;1;0;0;1;1;1;19;0;15.5;2.8;-4.06;0;1.5754601178592826;-2.2553530891238665;-0.2883445177569802;-0.5762020923852949;0.30573326699080505
1;17;2;9147;1;1;130.0;1;1;38;5;7;122.0;1;0;0;1;1;0;20;0;10.8;1.4;1.74;0;0.25104369741201993;-1.1070102539322062;-3.3799902241834587;-2.694658419199903;-0.8440756936924739
1;43;1;9070;1;1;117.0;1;1;1;4;7;112.5;1;0;0;1;1;0;19;0;13.9;-0.3;0.79;0;1.3460438604086442;1.2230037177226762;-2.0172672018313222;-1.3138348199924685;-3.7026805293603897
1;1;3;9147;1;1;136.0;1;38;38;9;9;127.3;1;0;0;1;1;0;19;0;12.7;3.7;-1.7;0;-2.284737992283269;-1.4478635051100388;-1.9440472658962535;0.7065907482161747;0.7719130464781689
1;39;2;9556;1;1;133.1;1;1;1;9;10;100.5;0;0;0;1;1;0;24;0;11.1;0.6;2.02;0;-8.028805645906576;15.41555355651249;-7.647587036737294;-1.8279042057747543;2.489532974127333
1;39;1;8014;0;1;140.0;1;37;37;9;7;122.0;1;0;1;0;1;0;29;0;12.4;0.5;1.79;0;-5.57590955357768;4.8166383221491085;-3.2966135924487774;8.366521396411096;-0.9035771879677661
1;39;1;9500;1;1;150.0;1;38;3;9;1;140.0;0;0;0;1;1;0;24;0;15.5;2.8;-4.06;1;7.418601071336947;5.004767302784628;-7.750415732722878;-4.632965781522857;-7.157150425592813
1;17;2;9254;1;1;121.0;1;19;38;6;6;116.1;1;0;0;1;1;0;19;0;15.5;2.8;-4.06;1;2.030062379079758;-0.9080259284524586;-1.9500824266203962;-1.9070148170154724;-1.517194370315944
2;7;1;171;1;3;120.0;1;19;19;9;9;130.0;1;0;0;1;1;0;37;0;7.6;2.6;0.32;0;-21.11640438311602;-0.9515932525558548;2.556893265296547;-0.6802282783439534;0.5261050213429588
1;5;2;9070;1;1;143.0;1;1;1;4;10;146.2;1;0;0;1;1;0;18;0;16.2;0.3;-0.92;1;0.9068188308133056;-3.564738579024554;0.8325516970957785;1.3342823737453537;0.41126060422369914
1;44;1;9119;1;39;180.0;1;1;1;9;8;180.0;0;0;0;1;1;1;20;0;12.4;0.5;1.79;0;6.871087493464723;0.14821332779669322;-0.9802482250105157;0.25364348392426106;1.6735644819000233
1;1;5;9147;1;1;132.0;1;39;39;3;3;127.8;1;0;0;0;1;0;18;0;11.1;0.6;2.02;0;-19.207927031526555;1.3660285917970938;4.87003595471414;-0.28478603894585275;-0.5647820696736741
1;43;1;9147;1;1;130.0;1;37;19;9;8;130.8;0;0;0;1;1;0;22;0;16.2;0.3;-0.92;0;-6.796493608677438;0.34952750583380954;-0.42846245480628203;-10.612212416854257;0.9823957516066282
1;17;2;9147;1;1;133.1;1;38;38;4;7;109.0;1;0;0;1;1;1;22;0;10.8;1.4;1.74;0;-0.7261387049703958;-2.088938196922697;-2.371400496439648;0.337375264571834;-1.2124902816864802
1;1;5;9773;1;1;131.0;1;1;38;9;5;132.4;1;0;1;0;1;0;18;0;11.1;0.6;2.02;0;-16.808467284439438;4.727585545286922;2.922416386505491;0.7315999885598042;3.1182011634072344
1;1;3;9500;1;1;149.0;1;1;1;4;4;129.3;1;0;0;1;1;0;18;0;12.7;3.7;-1.7;1;4.51170239536365;-2.0607889001050426;1.9014814672522469;0.11635773771075412;-0.4865603381490165
1;1;1;9070;1;1;124.0;1;37;37;9;9;125.4;1;0;0;1;1;0;19;0;9.4;-0.8;-3.12;1;2.0208858013797633;-4.820108815022094;1.9125698523612302;0.5981075614551777;-0.014891870740692793
1;1;1;9119;1;1;126.0;1;38;19;5;5;130.2;0;0;0;1;1;0;19;0;10.8;1.4;1.74;0;-0.7230740887463661;-2.198857572148351;-0.7695496797359341;-1.3893120509504258;-0.024711980247214795
1;1;1;9238;1;1;140.0;1;19;38;9;9;132.0;0;0;0;1;1;0;19;0;16.2;0.3;-0.92;0;2.5034493921263317;-0.6246527006019131;-2.726336908224917;-1.1345176842718578;0.4895259941119355
1;44;1;9003;1;39;170.0;1;19;19;9;7;170.0;1;0;1;1;1;0;21;0;12.4;0.5;1.79;1;4.230880521912454;-5.994371313660012;1.1639542078331808;0.878171383284739;0.9005886830637445
1;1;2;9773;1;1;133.0;1;3;1;2;4;130.2;0;0;0;1;1;0;19;0;8.9;1.4;3.51;0;6.467960322076356;3.573461797837289;-1.0006009044824093;-2.1488840447102193;-5.327107780903228
1;18;2;9556;1;1;126.0;1;3;3;2;2;115.5;0;0;0;1;1;0;18;0;8.9;1.4;3.51;1;5.023584139179617;-0.6894762268413357;-2.2763422594645464;0.05451239960266728;0.6262951059469508
1;16;2;9147;1;1;129.0;1;19;19;4;9;127.6;1;0;0;1;1;0;19;0;10.8;1.4;1.74;0;0.10409032881305234;-1.441286691919584;-1.9041925127062045;-0.027037437360463306;-0.5643101057273224
1;7;1;9773;1;43;140.0;1;19;1;4;8;140.0;0;0;0;1;1;0;25;0;11.1;0.6;2.02;1;2.747120694672755;-5.434539759795535;1.6914140215132867;1.2304318832229262;-0.13222688821490045
1;1;1;9070;1;1;130.0;1;37;1;9;8;120.2;1;0;0;1;1;0;22;0;12.7;3.7;-1.7;1;6.366236344098863;-2.517210984351644;-2.3729616431358798;-1.0369905564090893;-1.6187943860759828
1;39;1;9500;1;1;130.0;1;1;1;4;9;150.0;0;0;0;1;1;0;24;0;12.7;3.7;-1.7;1;4.158886164229631;-1.7499559449571294;1.9706212393522575;0.0673088950225979;-0.5268197988146853
1;1;2;9500;1;1;99.0;1;1;3;5;10;100.0;1;0;0;1;1;0;19;0;13.9;-0.3;0.79;1;4.459835210103189;-1.0818344422005144;0.9811587229321472;-0.9498886669527834;-0.19994447251404415
1;43;1;9119;1;1;146.0;1;3;1;2;3;100.0;0;0;0;1;1;0;18;0;13.9;-0.3;0.79;0;1.4501731260387591;-0.8981910572490736;-3.749470715455557;-0.6018676869703079;-0.9645559863677495
1;17;1;171;1;1;129.0;1;38;37;4;6;128.0;0;0;0;0;1;0;20;0;9.4;-0.8;-3.12;0;-21.11640438311602;-0.9515932525558548;2.556893265296547;-0.6802282783439534;0.5261050213429588
1;1;2;9500;1;1;132.0;1;19;19;9;7;128.0;1;0;0;1;1;1;19;0;10.8;1.4;1.74;1;6.325177823392516;-3.6584702895653196;1.5461030386581913;0.36846878912787756;-0.2796267103274781
1;43;3;9254;1;1;110.0;1;37;37;9;9;107.2;1;0;0;1;1;0;19;0;7.6;2.6;0.32;0;3.6435513666473502;5.96170568718914;-7.68306892090334;-1.4342722990772176;1.004594561409074
1;1;1;9670;1;1;116.0;1;3;3;3;3;110.1;1;0;0;1;1;0;19;0;12.4;0.5;1.79;1;2.2567865870597728;-3.2279966078885027;-0.0026934901077597406;1.0607408972549708;2.045204733863997
1;43;1;9003;1;1;119.0;1;37;37;9;6;119.0;0;0;1;1;1;0;23;0;15.5;2.8;-4.06;0;-14.1239124427522;7.43378804572414;-0.8811443473427147;-2.035245193036666;-1.929181211807988
2;39;1;9773;1;1;120.0;1;37;38;9;3;155.5;0;0;0;1;1;0;47;0;12.7;3.7;-1.7;0;6.05216590716691;-0.033054638243613904;-5.004937221122677;-0.993615989498689;-0.21365834040717527
1;1;1;9070;1;1;117.0;1;1;1;3;9;118.4;0;0;0;1;1;0;19;0;16.2;0.3;-0.92;1;0.06928781357077002;-2.1890128527312815;0.47455767767304136;0.34033350625988473;-1.7199167865453524
1;1;4;171;1;1;137.0;1;1;38;4;8;141.2;1;0;0;1;1;0;19;0;11.1;0.6;2.02;1;-21.11640438311602;-0.9515932525558548;2.556893265296547;-0.6802282783439534;0.5261050213429588
1;1;1;171;1;1;124.0;1;3;3;2;2;119.1;1;0;0;1;1;0;18;0;16.2;0.3;-0.92;0;-21.11640438311602;-0.9515932525558548;2.556893265296547;-0.6802282783439534;0.5261050213429588
1;43;1;9147;1;1;151.0;1;1;3;1;1;111.0;0;0;0;1;1;0;28;0;15.5;2.8;-4.06;0;-7.773876563546798;4.951163659423703;-4.170343350212515;5.285328622558371;-2.516586569526798
1;43;1;9254;1;6;138.6;1;34;34;0;0;138.6;1;0;0;1;1;0;20;0;7.6;2.6;0.32;0;1.8109168726737415;0.3402269103632383;-3.547587356054927;-0.8944538375526043;-0.3931205000044208
1;17;2;9254;1;1;118.0;1;19;19;5;7;121.2;0;0;0;1;1;1;18;0;15.5;2.8;-4.06;0;1.5702766147008473;0.7101334968596866;-3.236466820316947;-0.9208929626283333;2.56157230215893
1;1;1;171;1;1;136.0;1;19;19;4;8;150.4;1;0;0;1;1;1;21;0;12.4;0.5;1.79;1;-21.11640438311602;-0.9515932525558548;2.556893265296547;-0.6802282783439534;0.5261050213429588
1;1;1;9254;1;1;123.0;1;38;19;9;4;117.8;0;0;0;1;1;0;19;0;10.8;1.4;1.74;0;3.127640534075927;-0.4087429465505692;-4.6411446411171;-0.9798121910398965;-0.8631032994965723
1;39;1;9254;1;19;133.1;1;38;37;4;5;102.5;0;0;1;0;1;0;24;0;16.2;0.3;-0.92;0;-14.123187751834898;7.5785181639393615;-0.807407273293717;-1.5331732820661021;-0.6480649730253796
1;39;1;9130;1;1;130.0;1;19;1;191;144;110.0;0;0;0;1;1;0;24;0;16.2;0.3;-0.92;0;2.8568759989142545;1.472204991829276;-3.6580318844395334;-0.7742387631827777;-0.70872158998237
1;39;1;9085;1;12;133.1;1;38;19;9;8;138.3;1;0;1;0;1;0;25;0;8.9;1.4;3.51;0;-14.795051153174008;6.757237420614835;0.06974583611933655;-1.3435338976375486;-0.6673356180041821
1;39;1;9254;1;1;150.0;1;3;1;3;4;122.3;0;0;0;1;1;0;28;0;13.9;-0.3;0.79;1;3.008198705197393;-1.5110687283285447;-0.9213772115820453;0.8630040317114346;1.1234644343981381
2;39;1;9991;0;1;130.0;1;37;37;9;9;127.8;0;0;0;1;1;0;37;0;7.6;2.6;0.32;0;-1.4497031780480878;-2.4731441495798334;-0.7604683315642823;-0.39782010525202166;0.438047540590858
1;43;1;9119;1;1;128.0;1;1;38;4;7;100.0;0;0;0;1;1;0;19;0;13.9;-0.3;0.79;0;0.7492182790125338;-0.3007945741945518;-3.778540429178134;-0.36376757110735397;-2.6855981370730695
1;17;4;9500;1;1;133.0;1;38;37;5;7;126.4;1;0;0;1;1;1;18;0;11.1;0.6;2.02;1;4.854545142153625;-3.3801155167459114;2.3516425277700734;-0.4458354751365579;-0.9089074964086246
1;39;1;9254;1;19;133.1;1;37;37;90;90;100.0;0;0;0;1;1;0;48;0;7.6;2.6;0.32;0;1.6903225416624543;4.566840586429815;-7.48122201318546;-1.767902996420512;-1.0616399611072147
1;17;4;9238;1;1;129.0;1;37;37;9;8;117.1;1;0;0;1;1;0;21;0;8.9;1.4;3.51;1;2.0565183917091527;-4.2683592664037455;1.6535798334660552;-0.8521705103319013;-0.27963039451966065
1;17;1;9500;1;1;128.0;1;1;1;4;5;124.7;0;0;0;1;1;1;19;0;15.5;2.8;-4.06;0;4.579942277189953;0.15046967046163712;-1.3483109435349627;-0.18400132726516055;0.45082380205651196
1;43;2;9500;1;1;136.0;1;19;1;9;10;124.1;0;0;0;1;1;1;21;0;9.4;-0.8;-3.12;0;-12.662350607448623;9.870284846873766;-1.2093248981881481;-1.809525483922038;-0.7216021218226606
1;44;1;9119;1;1;130.0;1;37;12;9;8;129.4;1;0;1;0;1;0;23;0;13.9;-0.3;0.79;0;-14.841177268280996;6.631988364298898;-0.8683277934952074;-1.7684779932167278;-1.0800809967027587
1;1;1;9130;1;1;141.0;1;1;1;4;10;138.9;1;0;0;1;1;0;18;0;10.8;1.4;1.74;1;0.48852877022337954;-5.776046917848597;0.6829772231105312;0.5218242678752577;-0.32797695767671314
1;44;1;9238;1;39;140.0;1;1;1;4;3;138.6;0;0;0;1;1;0;22;0;13.9;-0.3;0.79;0;1.6373282427311082;-2.71320587898867;1.7936669286396363;0.13125366370198294;1.2869538236351254
1;16;1;171;1;1;122.0;1;19;37;9;7;133.9;1;0;0;1;1;0;25;0;12.4;0.5;1.79;0;11.828367377486954;10.573115916143486;4.054369236691572;0.06771504801808576;1.063730832722689
1;7;1;9085;1;40;140.0;1;5;3;2;2;140.0;0;0;1;1;1;0;27;0;11.1;0.6;2.02;0;11.218540494755828;6.7201751526930185;3.4667057740058067;0.1329402177535854;0.30911141224807764
1;39;1;9119;1;12;133.1;1;34;34;0;0;95.1;0;0;0;0;1;0;49;0;10.8;1.4;1.74;0;-15.513040669620105;5.810707620974373;0.008825315917845909;-1.5788386087881743;-1.0993516416815623
1;39;1;9991;0;1;120.0;1;19;37;5;5;128.2;0;0;0;0;1;0;31;0;12.7;3.7;-1.7;0;-11.662849251876269;-0.41452010061012556;1.5275440938293072;8.47701888108094;0.37505221815290474
1;39;1;9254;1;1;133.1;1;37;37;9;6;121.5;0;0;0;1;1;0;54;0;16.2;0.3;-0.92;0;5.781308710343868;-1.607135502023865;-3.043178916112902;-1.72830841034558;-2.1770693381846256
1;7;1;33;1;40;120.0;1;38;37;5;6;120.0;1;0;1;0;1;0;25;0;11.1;0.6;2.02;0;27.626864539483858;25.63827703143029;10.012926882374595;1.0983106270849756;0.28543714642093154
1;44;1;9003;1;39;130.0;1;5;3;2;2;130.0;0;0;0;1;1;0;20;0;15.5;2.8;-4.06;0;3.067639152072124;3.778496417047954;-6.172387720202744;-1.8297139787973595;-0.09066361085849724
1;7;1;9070;1;3;120.0;1;4;4;2;2;120.0;0;0;0;1;1;0;28;0;12.7;3.7;-1.7;0;1.2647721468562398;-1.2422446127247522;-3.5035535848351675;-1.1577292330080604;0.05959578885430996
2;39;1;8014;0;19;133.1;1;37;37;9;6;107.0;0;0;0;1;1;0;41;0;12.7;3.7;-1.7;1;2.6946358736996414;-3.4723130047465083;2.5899366786482365;0.5299178799631094;0.632847163940331
1;1;2;9670;1;1;122.0;1;1;19;4;4;116.1;0;0;0;1;1;1;19;0;11.1;0.6;2.02;0;3.9627281826249354;-1.5096548569931434;-1.047564233896681;0.17774206754765426;0.627733641495802
1;43;1;9147;1;1;123.0;1;1;1;4;4;114.4;0;0;0;1;1;0;22;0;15.5;2.8;-4.06;0;-8.030029109753833;1.3555294078186415;-0.6573375154333087;-8.90135976300053;1.7328220153176939
1;1;1;9254;1;1;178.0;1;2;1;2;3;157.7;0;0;0;1;1;0;34;0;15.5;2.8;-4.06;0;-5.386566048563597;4.9697390298411985;-4.546038190793349;9.490339754707666;1.1081540112973105
1;39;1;9003;1;1;130.0;1;38;38;9;9;150.0;0;0;1;0;1;0;28;0;11.1;0.6;2.02;0;13.723600749025662;4.160818837773393;4.538154939463802;0.8506205307025883;1.0761451935634434
